,timestamp,open,high,low,close,volume
92,2021-01-06 15:00:00,35180.534,35659.295,34634.63,34780.744,2958
93,2021-01-06 16:00:00,34780.744,36183.77,34247.558,35933.87,3091
94,2021-01-06 17:00:00,35971.272,36411.162,35632.332,35834.08,3340
95,2021-01-06 18:00:00,35834.1,36339.304,35665.239,35953.66,2911
96,2021-01-06 19:00:00,35953.66,36894.418,35920.223,36711.631,3017
97,2021-01-06 20:00:00,36711.631,37246.686,36386.307,37120.901,3170
98,2021-01-06 21:00:00,37120.901,37187.025,36598.365,36832.39,2906
99,2021-01-06 22:00:00,36832.39,37033.709,36426.886,36923.04,2858
100,2021-01-06 23:00:00,36924.998,37644.787,36898.964,37417.045,3047
101,2021-01-07 00:00:00,37415.157,37510.352,37035.647,37397.644,3041
102,2021-01-07 01:00:00,37400.711,37646.445,37093.199,37313.639,2880
103,2021-01-07 02:00:00,37309.523,37402.3,36713.25,37096.905,2831
104,2021-01-07 03:00:00,37096.905,37268.474,36686.277,36825.737,2789
105,2021-01-07 04:00:00,36825.737,37308.943,36280.203,37167.135,2818
106,2021-01-07 05:00:00,37178.534,37463.089,36869.933,37455.027,2656
107,2021-01-07 06:00:00,37455.197,37462.49,36887.965,36993.159,2570
108,2021-01-07 07:00:00,37008.404,37859.422,37004.438,37781.76,2882
109,2021-01-07 08:00:00,37785.007,38097.154,37512.45,37906.405,2862
110,2021-01-07 09:00:00,37904.547,38386.854,37862.1,38123.428,2903
111,2021-01-07 10:00:00,38123.428,38587.084,38042.499,38411.2,2908
112,2021-01-07 11:00:00,38411.55,38887.463,38049.902,38825.136,2669
113,2021-01-07 12:00:00,38825.136,39437.523,38825.136,39041.371,2873
114,2021-01-07 13:00:00,39041.371,39727.492,39026.79,39693.736,2606
115,2021-01-07 14:00:00,39693.177,40312.866,36519.444,38832.508,4895
116,2021-01-07 15:00:00,38832.508,39182.907,37507.651,39021.968,5858
117,2021-01-07 16:00:00,39026.514,39144.591,38334.766,39070.28,3816
118,2021-01-07 17:00:00,39070.52,39820.807,39070.52,39645.115,3068
119,2021-01-07 18:00:00,39645.165,39923.027,39140.5,39622.587,3023
120,2021-01-07 19:00:00,39622.587,39633.227,38522.578,39396.484,3505
121,2021-01-07 20:00:00,39392.967,39658.771,38761.209,38761.209,2971
122,2021-01-07 21:00:00,38761.209,38960.99,37771.071,38628.342,3416
123,2021-01-07 22:00:00,38642.688,38647.084,36500.353,37169.043,4289
124,2021-01-07 23:00:00,37169.043,38404.417,37042.92,38305.026,3601
125,2021-01-08 00:00:00,38315.57,38845.116,38072.889,38659.302,3538
126,2021-01-08 01:00:00,38649.312,38649.312,37825.198,37903.693,4352
127,2021-01-08 02:00:00,37901.061,38598.363,37519.443,38454.507,3470
128,2021-01-08 03:00:00,38454.507,39054.41,38234.727,38886.224,2528
129,2021-01-08 04:00:00,38891.619,38945.195,38395.566,38657.304,7248
130,2021-01-08 05:00:00,38662.687,39341.892,38203.758,39338.406,9006
131,2021-01-08 06:00:00,39340.15,41048.004,39225.735,40688.35,7718
132,2021-01-08 07:00:00,40672.586,41453.774,40395.833,41242.696,6113
133,2021-01-08 08:00:00,41243.715,41737.47,40839.449,41250.897,2867
134,2021-01-08 09:00:00,41271.557,41599.778,40664.444,41264.194,2970
135,2021-01-08 10:00:00,41270.727,41523.145,40932.636,41413.634,2880
136,2021-01-08 11:00:00,41419.089,41902.815,39880.197,40834.131,8176
137,2021-01-08 12:00:00,40834.13,41601.409,40351.608,41310.074,10309
138,2021-01-08 13:00:00,41310.073,41569.143,40859.1,40996.962,9132
139,2021-01-08 14:00:00,40998.96,41131.327,39770.19,39879.081,7954
140,2021-01-08 15:00:00,39891.568,40679.19,39891.568,40339.62,8032
141,2021-01-08 16:00:00,40339.62,40458.001,38886.574,39020.09,8988
142,2021-01-08 17:00:00,39020.09,40054.905,38618.089,40030.699,3679
143,2021-01-10 18:00:00,38010.231,38997.463,37814.237,38411.55,4707
144,2021-01-10 19:00:00,38411.55,38655.805,37917.684,38132.329,5303
145,2021-01-10 20:00:00,38125.336,38229.732,36638.103,37133.829,6756
146,2021-01-10 21:00:00,37139.323,37780.441,36669.034,37202.829,4302
147,2021-01-10 22:00:00,37202.829,37355.686,36101.771,36342.103,8461
148,2021-01-10 23:00:00,36342.103,36670.529,33540.227,35414.423,14110
149,2021-01-11 00:00:00,35416.83,35956.008,34275.69,35497.101,9741
150,2021-01-11 01:00:00,35497.101,35913.051,34524.169,34899.939,13182
151,2021-01-11 02:00:00,34900.046,34900.981,32574.052,32800.582,14841
152,2021-01-11 03:00:00,32800.582,34699.266,32524.459,34362.052,13661
153,2021-01-11 04:00:00,34361.801,35836.128,34093.872,35424.54,7962
154,2021-01-11 05:00:00,35424.54,35738.226,34866.204,35738.226,6687
155,2021-01-11 06:00:00,35747.217,36311.652,35210.754,35350.943,4012
156,2021-01-11 07:00:00,35342.622,35433.271,34013.822,34139.045,4174
157,2021-01-11 08:00:00,34139.296,35070.354,33299.094,34228.097,6569
158,2021-01-11 09:00:00,34241.254,34385.431,32754.806,32803.169,9293
159,2021-01-11 10:00:00,32803.029,33692.274,31015.518,33253.862,10613
160,2021-01-11 11:00:00,33253.862,33634.73,31427.903,31522.692,9234
161,2021-01-11 12:00:00,31524.917,32044.741,30331.216,31430.193,12735
162,2021-01-11 13:00:00,31443.497,33394.276,30863.761,32761.618,13840
163,2021-01-11 14:00:00,32762.776,33252.996,32439.288,32543.184,7751
164,2021-01-11 15:00:00,32520.946,32700.606,31196.801,32241.402,6504
165,2021-01-11 16:00:00,32223.644,33419.017,31390.218,33399.337,4861
166,2021-01-11 17:00:00,33399.337,34420.604,33089.413,33925.2,5609
167,2021-01-11 18:00:00,33925.2,34832.762,33631.664,34339.626,5061
168,2021-01-11 19:00:00,34340.625,35615.848,34340.625,35386.078,7087
169,2021-01-11 20:00:00,35378.586,35509.395,34322.942,34907.058,9001
170,2021-01-11 21:00:00,34907.058,35426.038,33881.584,34270.195,6370
171,2021-01-11 22:00:00,34270.195,34584.341,33689.087,34365.15,4466
172,2021-01-11 23:00:00,34362.862,34963.501,34158.777,34952.822,4448
173,2021-01-12 00:00:00,34952.912,35295.169,34499.855,35261.802,5408
174,2021-01-12 01:00:00,35261.802,35876.375,34948.436,35876.375,5476
175,2021-01-12 02:00:00,35871.093,36342.533,35694.769,35977.486,6462
176,2021-01-12 03:00:00,35977.486,36611.352,35587.686,36401.062,4850
177,2021-01-12 04:00:00,36401.062,36491.168,35591.123,35742.721,5277
178,2021-01-12 05:00:00,35742.721,36113.85,35444.719,35889.824,4630
179,2021-01-12 06:00:00,35889.824,36104.859,34783.182,35039.79,3926
180,2021-01-12 07:00:00,35042.72,35785.573,35042.72,35348.586,3237
181,2021-01-12 08:00:00,35357.077,35649.394,34853.112,34975.309,3444
182,2021-01-12 09:00:00,34975.309,35364.29,33280.437,33305.02,6412
183,2021-01-12 10:00:00,33305.145,34015.93,32491.495,33379.577,5879
184,2021-01-12 11:00:00,33379.577,34252.77,33379.577,33787.129,4209
185,2021-01-12 12:00:00,33791.384,34975.989,33790.265,34952.013,4013
186,2021-01-12 13:00:00,34951.063,35251.303,34539.396,34979.705,3974
187,2021-01-12 14:00:00,34977.437,35489.055,34781.184,34982.842,3636
188,2021-01-12 15:00:00,34995.719,35005.739,34151.953,34650.125,3967
189,2021-01-12 16:00:00,34650.125,34651.413,33699.286,34254.88,3880
190,2021-01-12 17:00:00,34253.662,34836.558,33776.349,34686.279,4052
191,2021-01-12 18:00:00,34689.514,34998.136,33328.947,33688.278,3541
192,2021-01-12 19:00:00,33691.275,34094.851,33272.694,34035.48,5485
193,2021-01-12 20:00:00,34011.304,34015.09,32390.0,32442.285,5563
194,2021-01-12 21:00:00,32442.285,33218.198,32442.285,33108.382,4920
195,2021-01-12 22:00:00,33108.133,33512.803,32541.336,32992.124,4281
196,2021-01-12 23:00:00,32992.124,34333.332,32950.496,33771.214,4333
197,2021-01-13 00:00:00,33784.681,33873.962,33068.268,33163.022,4152
198,2021-01-13 01:00:00,33148.318,33476.799,32784.013,33285.571,3492
199,2021-01-13 02:00:00,33288.418,34173.782,33189.127,33736.439,3512
200,2021-01-13 03:00:00,33736.439,35130.903,33696.27,34907.557,5485
201,2021-01-13 04:00:00,34916.548,35008.456,34341.624,34440.025,4920
202,2021-01-13 05:00:00,34435.075,35064.13,34110.355,34316.738,4020
203,2021-01-13 06:00:00,34314.481,35029.815,34309.266,34893.151,3509
204,2021-01-13 07:00:00,34893.151,35214.74,34217.138,34349.196,3530
205,2021-01-13 08:00:00,34349.196,34472.213,34027.698,34237.058,3444
206,2021-01-13 09:00:00,34235.73,34747.327,34035.93,34540.425,3324
207,2021-01-13 10:00:00,34540.425,35063.101,34196.439,34202.003,3457
208,2021-01-13 11:00:00,34202.003,34815.14,34169.086,34639.306,3144
209,2021-01-13 12:00:00,34639.306,34885.369,34358.996,34750.205,3082
210,2021-01-13 13:00:00,34750.205,34964.99,34617.397,34782.212,3280
211,2021-01-13 14:00:00,34786.648,35865.089,34693.052,35694.27,3252
212,2021-01-13 15:00:00,35694.27,36142.521,35560.104,35959.454,3255
213,2021-01-13 16:00:00,35959.454,36427.036,35673.93,36193.27,3773
214,2021-01-13 17:00:00,36187.776,37395.067,36085.758,37245.707,3817
215,2021-01-13 18:00:00,37248.144,37701.261,36818.644,37145.817,7016
216,2021-01-13 19:00:00,37163.299,37573.888,36963.0,37330.632,4748
217,2021-01-13 20:00:00,37332.63,38123.668,37326.636,37749.712,5812
218,2021-01-13 21:00:00,37749.712,37782.393,37338.624,37413.688,4519
219,2021-01-13 22:00:00,37413.678,37665.117,37039.483,37405.047,3413
220,2021-01-13 23:00:00,37405.846,37466.755,36963.0,37011.401,3012
221,2021-01-14 00:00:00,37011.401,37473.019,36731.741,37469.742,3962
222,2021-01-14 01:00:00,37469.742,37764.029,37270.312,37492.969,4035
223,2021-01-14 02:00:00,37492.969,38061.89,37402.56,37799.372,4371
224,2021-01-14 03:00:00,37793.978,38551.05,37687.774,38198.882,4544
225,2021-01-14 04:00:00,38198.882,38757.703,38171.29,38339.172,3890
226,2021-01-14 05:00:00,38339.172,38429.032,37845.166,37894.571,3274
227,2021-01-14 06:00:00,37896.824,38460.001,37855.266,38460.001,3376
228,2021-01-14 07:00:00,38456.505,38581.879,38033.928,38340.121,1765
229,2021-01-14 08:00:00,38326.385,38382.334,37702.26,38226.735,1287
230,2021-01-14 09:00:00,38226.735,38999.728,38142.319,38943.018,2443
231,2021-01-14 10:00:00,38943.018,39739.72,38775.186,39556.903,5094
232,2021-01-14 11:00:00,39549.411,40055.174,39293.417,39495.375,4055
233,2021-01-14 12:00:00,39495.375,39959.91,39149.811,39202.258,4262
234,2021-01-14 13:00:00,39202.564,39821.548,39202.564,39350.61,3211
235,2021-01-14 14:00:00,39350.61,39547.912,39224.736,39300.61,3011
236,2021-01-14 15:00:00,39305.435,39876.223,39298.222,39833.596,3217
237,2021-01-14 16:00:00,39837.093,39893.216,39275.265,39284.516,2798
238,2021-01-14 17:00:00,39284.825,39399.79,38237.283,38749.082,6952
239,2021-01-14 18:00:00,38745.028,39086.874,38367.903,38945.965,4164
240,2021-01-14 19:00:00,38945.965,39236.724,38663.298,39094.866,5327
241,2021-01-14 20:00:00,39067.861,39652.308,38938.522,39379.581,6810
242,2021-01-14 21:00:00,39379.581,39557.902,38921.539,39091.657,5200
243,2021-01-14 22:00:00,39088.872,39435.874,38703.757,39234.935,4424
244,2021-01-14 23:00:00,39232.209,39303.766,38407.554,38625.336,5721
245,2021-01-15 00:00:00,38625.336,38753.208,38319.642,38355.606,6281
246,2021-01-15 01:00:00,38366.595,38776.684,37806.799,37807.137,6534
247,2021-01-15 02:00:00,37807.138,38039.922,37491.471,37973.488,6509
248,2021-01-15 03:00:00,37970.491,38441.559,37643.708,38411.54,4043
249,2021-01-15 04:00:00,38422.539,38602.918,38122.059,38238.462,4053
250,2021-01-15 05:00:00,38238.702,38668.902,38000.901,38637.983,3575
251,2021-01-15 06:00:00,38638.522,38741.21,38310.066,38411.55,3072
252,2021-01-15 07:00:00,38411.55,38522.439,37889.252,38030.551,3437
253,2021-01-15 08:00:00,38063.358,38154.996,37126.836,37712.499,5050
254,2021-01-15 09:00:00,37712.499,37834.048,37257.092,37645.756,5661
255,2021-01-15 10:00:00,37645.756,37744.218,36591.15,36883.709,7928
256,2021-01-15 11:00:00,36900.342,36951.713,35213.08,35527.666,7783
257,2021-01-15 12:00:00,35531.658,36330.774,34406.51,36133.83,9561
258,2021-01-15 13:00:00,36134.829,36134.829,35339.625,35928.285,6652
259,2021-01-15 14:00:00,35928.285,36373.759,34778.137,35386.578,5687
260,2021-01-15 15:00:00,35391.573,35882.101,35123.94,35158.276,4294
261,2021-01-15 16:00:00,35158.276,35695.768,34797.4,35576.318,4760
262,2021-01-15 17:00:00,35576.318,36401.018,35523.441,36197.266,7329
263,2021-01-17 18:00:00,36503.529,36662.171,36003.458,36145.268,2895
264,2021-01-17 19:00:00,36144.968,36373.669,35649.315,35797.486,3396
265,2021-01-17 20:00:00,35797.486,35976.987,35538.076,35931.972,4779
266,2021-01-17 21:00:00,35931.972,36136.996,35569.614,36091.122,3705
267,2021-01-17 22:00:00,36089.304,36169.803,35667.796,35728.905,3297
268,2021-01-17 23:00:00,35728.905,35806.417,34830.694,35061.903,4895
269,2021-01-18 00:00:00,35061.903,35270.194,34878.087,35095.019,5427
270,2021-01-18 01:00:00,35095.019,35441.513,34771.194,35312.172,3605
271,2021-01-18 02:00:00,35312.172,35415.049,35037.607,35155.309,3547
272,2021-01-18 03:00:00,35156.808,36215.488,35127.337,36062.811,3863
273,2021-01-18 04:00:00,36063.34,36413.54,36039.194,36198.974,4065
274,2021-01-18 05:00:00,36196.956,36593.789,36171.562,36531.931,3305
275,2021-01-18 06:00:00,36535.328,36598.365,36087.406,36177.046,3088
276,2021-01-18 07:00:00,36173.38,36498.614,35749.714,36408.055,2981
277,2021-01-18 08:00:00,36396.067,37425.035,36348.615,36947.515,5288
278,2021-01-18 09:00:00,36945.517,37067.416,36677.016,36737.725,5887
279,2021-01-18 10:00:00,36737.725,36947.016,36048.915,36420.012,7384
280,2021-01-18 11:00:00,36422.009,36585.116,36098.365,36391.572,6919
281,2021-01-18 12:00:00,36391.572,36545.418,35818.645,36163.3,6755
282,2021-01-18 13:00:00,36167.296,36280.183,35404.181,35666.797,6543
283,2021-01-18 14:00:00,35666.797,35881.083,35526.058,35740.224,5662
284,2021-01-18 15:00:00,35740.224,36045.512,35668.795,35949.514,5913
285,2021-01-18 16:00:00,35955.508,36384.579,35791.672,36081.382,6060
286,2021-01-18 17:00:00,36082.381,36287.435,35964.0,36187.776,5225
287,2021-01-18 18:00:00,36187.776,36492.97,36140.823,36441.781,2490
288,2021-01-18 19:00:00,36435.977,36742.72,36246.187,36590.872,5304
289,2021-01-18 20:00:00,36584.379,36914.075,36363.6,36640.323,4997
290,2021-01-18 21:00:00,36643.32,37267.355,36622.341,36909.054,8922
291,2021-01-18 22:00:00,36909.054,36992.97,36573.889,36812.109,6794
292,2021-01-18 23:00:00,36810.361,36854.071,36425.038,36453.51,8218
293,2021-01-19 00:00:00,36453.51,36646.082,36235.228,36284.838,8791
294,2021-01-19 01:00:00,36284.838,36545.753,36153.81,36254.161,9149
295,2021-01-19 02:00:00,36252.857,36762.573,36183.78,36606.004,9847
296,2021-01-19 03:00:00,36609.25,37240.946,36475.488,37166.125,11170
297,2021-01-19 04:00:00,37168.872,37523.618,36908.554,37189.773,10727
298,2021-01-19 05:00:00,37189.773,37450.109,36987.975,37031.931,8778
299,2021-01-19 06:00:00,37033.929,37292.17,36757.705,37073.519,8081
300,2021-01-19 07:00:00,37075.887,37279.34,36824.319,37268.194,9703
301,2021-01-19 08:00:00,37268.194,37450.745,36605.607,36752.211,7679
302,2021-01-19 09:00:00,36754.209,37139.823,36752.71,37082.88,7843
303,2021-01-19 10:00:00,37073.889,37246.489,36906.037,36988.474,7350
304,2021-01-19 11:00:00,36988.474,37333.316,36783.679,37314.148,7080
305,2021-01-19 12:00:00,37313.649,37831.63,37194.768,37334.128,6733
306,2021-01-19 13:00:00,37334.128,37497.465,36999.963,37129.333,6585
307,2021-01-19 14:00:00,37125.337,37129.833,36463.5,36468.415,5465
308,2021-01-19 15:00:00,36468.415,36725.737,36085.099,36249.853,4858
309,2021-01-19 16:00:00,36253.21,36528.494,36085.099,36421.542,6546
310,2021-01-19 17:00:00,36421.542,36757.206,36368.095,36422.041,5496
311,2021-01-19 18:00:00,36413.55,36737.975,36289.304,36596.187,3552
312,2021-01-19 19:00:00,36596.267,36679.923,35865.099,35865.099,4715
313,2021-01-19 20:00:00,35865.099,36342.121,35592.372,36307.845,7749
314,2021-01-19 21:00:00,36307.845,36387.576,35974.989,36079.864,5250
315,2021-01-19 22:00:00,36073.89,36098.365,35688.276,36045.588,5757
316,2021-01-19 23:00:00,36045.588,36078.885,34965.0,35028.436,5854
317,2021-01-20 00:00:00,35031.433,35422.542,34765.2,35247.717,6655
318,2021-01-20 01:00:00,35251.213,35491.736,35182.782,35468.496,7992
319,2021-01-20 02:00:00,35468.496,35614.226,35128.836,35243.221,6910
320,2021-01-20 03:00:00,35241.723,35794.327,35188.276,35650.314,6846
321,2021-01-20 04:00:00,35650.314,35920.825,35324.64,35453.011,6219
322,2021-01-20 05:00:00,35453.011,35547.837,34483.801,34784.68,6551
323,2021-01-20 06:00:00,34784.68,34944.021,34317.198,34687.833,6307
324,2021-01-20 07:00:00,34687.833,34829.721,33958.759,34388.177,9500
325,2021-01-20 08:00:00,34392.343,34764.201,33985.98,34681.963,5354
326,2021-01-20 09:00:00,34684.281,34949.016,34191.274,34932.532,6769
327,2021-01-20 10:00:00,34927.537,35140.021,34790.674,34842.622,7350
328,2021-01-20 11:00:00,34844.121,35037.927,34071.894,34168.377,7827
329,2021-01-20 12:00:00,34162.942,34720.006,33392.603,34678.287,8430
330,2021-01-20 13:00:00,34669.296,35016.049,34535.11,34821.144,6000
331,2021-01-20 14:00:00,34824.64,35239.725,34749.216,35229.735,5574
332,2021-01-20 15:00:00,35225.739,35300.164,34841.953,35165.299,5961
333,2021-01-20 16:00:00,35184.28,35298.166,34731.243,34931.034,6441
334,2021-01-20 17:00:00,34931.533,35083.881,34465.5,34866.099,7055
335,2021-01-20 18:00:00,34866.099,35076.888,34718.996,34947.018,4411
336,2021-01-20 19:00:00,34947.018,35646.318,34797.168,35452.012,6055
337,2021-01-20 20:00:00,35452.012,35596.867,35062.402,35269.695,6587
338,2021-01-20 21:00:00,35264.2,35345.119,34644.82,34764.201,6492
339,2021-01-20 22:00:00,34764.201,34815.15,34359.106,34550.415,7899
340,2021-01-20 23:00:00,34550.415,34821.144,34235.73,34558.906,7473
341,2021-01-21 00:00:00,34558.906,34905.06,34210.255,34292.714,6753
342,2021-01-21 01:00:00,34292.714,34579.545,33966.0,34521.294,5356
343,2021-01-21 02:00:00,34521.294,34770.354,34474.421,34630.984,3684
344,2021-01-21 03:00:00,34627.168,34977.097,34522.443,34577.388,3561
345,2021-01-21 04:00:00,34587.078,34643.331,33269.071,33308.456,8058
346,2021-01-21 05:00:00,33308.364,33432.534,32587.137,32910.409,12357
347,2021-01-21 06:00:00,32907.258,33006.895,32164.147,32851.493,13312
348,2021-01-21 07:00:00,32852.347,32914.511,32156.136,32169.618,9863
349,2021-01-21 08:00:00,32169.618,32598.089,31359.64,32475.407,13057
350,2021-01-21 09:00:00,32476.157,32746.105,32171.626,32278.259,4837
351,2021-01-21 10:00:00,32278.259,32417.53,30996.27,31140.9,7933
352,2021-01-21 11:00:00,31142.904,32006.521,31042.313,31373.732,6389
353,2021-01-21 12:00:00,31369.233,32163.454,31027.226,31037.8,8826
354,2021-01-21 13:00:00,31049.049,31968.089,31005.713,31877.28,7490
355,2021-01-21 14:00:00,31877.98,32061.356,31409.056,31711.097,4990
356,2021-01-21 15:00:00,31711.097,32708.258,31583.385,32438.029,3974
357,2021-01-21 16:00:00,32438.349,32517.949,31832.145,31848.12,4566
358,2021-01-21 17:00:00,31848.12,32096.871,31169.799,31194.334,4226
359,2021-01-21 18:00:00,31188.54,31206.362,30051.523,30875.373,5100
360,2021-01-21 19:00:00,30882.256,31499.289,30584.764,30834.444,4234
361,2021-01-21 20:00:00,30835.273,30835.273,29222.488,29481.986,7442
362,2021-01-21 21:00:00,29481.985,30272.596,28824.926,30036.553,10351
363,2021-01-21 22:00:00,30038.221,30812.676,29760.979,30681.657,4092
364,2021-01-21 23:00:00,30676.342,30992.546,30270.708,30917.052,4962
365,2021-01-22 00:00:00,30924.544,31390.078,30750.089,30888.39,7900
366,2021-01-22 01:00:00,30904.314,31885.582,30681.467,31784.943,6312
